text,sentiment
บาบีก้อนนน แล้วปวดขี้ แต่ไม่พูด 😒😒😒,negative
เบียร์ช้างผสมกาโตะสตอเบอรี่ ก็โอยุน้าา,negative
เบื่อแล้วเด้อ (@ BarBQ Plaza Robinson),negative
แบบ โอ๊ย ไม่กล้ากินบาบีก้อนละอะ 555555,negative
ผ้าอนามัยมันชอบห่อตัวแล้วหนีบขนหลุดเลย,negative
ผิดกฏหมายข้อไหนก็บอกเค้าไปสิคุณตำรวจ55,negative
พี่อะทำโอตลอดๆๆๆๆๆ คงยังไม่มีโอกาสพาไป,negative
เพื่อนบางคนก็ไม่ควรเป็นเพื่อน เกลียด!!,negative
เพื่อนมาจากดูใบ โดนจราจรจับไถไป1000นึง,negative
แพ้กานิเย่โฟมค่ะ ร้องห้ายยย ผดเต็มหน้า,negative
แพงกว่า Porsche 911 อีก 555 แพงเว่ออร์,negative
ฟอร์จูนเนอร์สองคันตามหลังกูตากูบอดแน่ๆ,negative
ไฟรถฟอจูนเนอร์ควรเป็นปัญหาระดับชาติอ่ะ,negative
มันน่ามากกกกกกก บิวตี้กลับวันนี้ล่ะเซง,negative
เม็ดสาคูแถมจากบาบีก้อน ช่วงโปรโมชั่นอะ,negative
ไม่นะมึงงง ฮอทพอทแหลมทองแม่งเจ๊งไปแล้ว,negative
ไม่น่ากินฟูลมูนเลยอห. เสัยดท้องเชี่ยยย,negative
ไม่เห็นพนักงานแนะนำเลย น้ำจิ้มสูตรใหม่,negative
ไม่เห็นมีทีมงานเลย #NFLYING #BreezerTH,negative
รัฐไม่จริงใจในการแก้ไข..ห่วงผลประโยชน์,negative
รายปีถูกแน่นอน รีโว่ยังต้องจ่ายแพงกว่า,negative
เราพัฒนาถอยหลัง ครับ ไม่ใช่พัฒนาเดินนา,negative
ลองไปแล้ว1ขวดนอนตายทั้งวัน. #ปวดหัวมาก,negative
ลิป YSL สีสวย แต่กลิ่นแรงไปเลยยอมแพ้ละ,negative
เลิกกินเถอะ เอาเนื้อเป็นหนองมาขายเนี่ย,negative
เลียนแบบนิสสันจุ๊ก...ไม่สวยอะใครออกแบบ,negative
วีโก้ วีออส นะ อย่าขับเร็ว มันไม่เกาะ,negative
สงสัยต้องลาขาดจากช้าง กินทีไร แฮงค์สัด,negative
สมัยนี้เด็กอายุน้อยแต่สูงมีเยอะไปอดเลย,negative
เสียงแหบกับ Smirnoffอีกแล้วววว ค๊วยยยย,negative
แสงสว่าง แสงโสม เหล้าเหี้ยไรไม่รู้อีกก,negative
ใส่ผ้าอนามัยนั่งจนตูดเป็นแผลละอ่ะ โห้ว,negative
หาดใหญ่ไม่มี hotpot แล้วววว จะกินยังไง,negative
เหล้าเบลล์รสชาติเหี้ยสุด จะไม่แดกอีกละ,negative
เห้ออออ ค่าเช่าชุดน่าจะแพงกว่าค่าอาหาร,negative
อันนี้ก็กิน อร่ยจริงๆๆๆ ดีกว่าsmirnoff,negative
เอ้าเพิ่งรุ้ว่าhonda ขายไม่ดีในญี่ปุ่น,negative
โอ้ยยยย แล้วชาติไหนกุถึงจะได้กินร่ะ555,negative
950ฟอร์จูนเนอร์ไม่รวมนาวาร่าที่ป้าแกทุบ,negative
multifocal small-size abcess =หนองไงจ๊ะ,negative
กูนึกว่าบลัชเดอะเฟสช็อป หลอกลวง .กระทืบ,negative
กูว่าเอ็มเคไม่พัง พวกเรากินน้อย ไม่คุ้ม,negative
คิดถูกละ เปิดสปายกิน แม่งเง้ยย เหงาเห้ๆ,negative
เครื่องอัลติส ไม่น่าจะหวังมากกว่านี้ได้,negative
ดีไซน์ดูลงตัวกว่า แอคคอดตัว g10จริงแหละ,negative
